id,shoe_name,shoe_price,shoe_category,shoe_nColors,shoe_genre
IE5145,Tenis Trailmaker 2,"$2,399",TERREX,2,Mujer
IG8314,Tenis Supernova Stride M,"$2,999",Running,7,Mujer
IG5846,Tenis Supernova Rise,"$3,299",Running,7,Mujer
FZ6435,Tenis adidas Grand Court Cloudfoam Lifestyle Court Comfort,"$1,499",Mujer Sportswear,1,Mujer
IE8509,Tenis Grand Court 2.0,"$1,499",Mujer Sportswear,1,Mujer
IE5127,Tenis Free Hiker 2.0 GORE-TEX,"$5,499",TERREX,4,Mujer
IG8309,Tenis Supernova Stride W,"$2,999",Mujer Running,5,Mujer
ID0332,Tenis Supernova Stride W,"$2,999",Mujer Running,5,Mujer
IG8290,Tenis Supernova Stride W,"$2,999",Mujer Running,5,Mujer
IE5104,Tenis Free Hiker 2.0 Low GORE-TEX,"$5,299",TERREX,3,Mujer
IF3016,Tenis Supernova Rise,"$3,299",Running,7,Mujer
IG8283,Tenis Supernova Stride W,Unknown,Mujer Running,5,Mujer
IE5105,Tenis Free Hiker 2.0 Low GORE-TEX,Unknown,TERREX,3,Mujer
IG5841,Tenis Supernova Rise,Unknown,Running,7,Mujer
IG5849,Tenis Supernova Solution,Unknown,Running,1,Mujer
IE5129,Tenis Free Hiker 2.0 GORE-TEX,Unknown,TERREX,4,Mujer
IE3362,Tenis Free Hiker 2.0 GORE-TEX,Unknown,TERREX,4,Mujer
IE8526,Tenis Puremotion 2.0,"$1,499",Mujer Sportswear,1,Mujer
IG5837,Tenis Supernova Rise,Unknown,Mujer Running,6,Mujer
IG1269,Sandalias Adilette Comfort,"$1,299",Mujer Sportswear,3,Mujer
IF6456,Sandalias Adilette con Plataforma,Unknown,Mujer Sportswear,1,Mujer
IE0930,Sandalias Adilette Comfort,"$1,299",Mujer Sportswear,3,Mujer
IG1270,Sandalias Adilette Comfort,"$1,299",Mujer Sportswear,3,Mujer
IF3007,Tenis Supernova Solution,"$2,799",Mujer Running,1,Mujer
IF1558,Tenis Pureboost 23,"$3,299",Mujer Running,2,Mujer
IG5839,Tenis Supernova Rise,"$3,299",Mujer Running,6,Mujer
IE8525,Tenis Cloudfoam Pure SPW,"$1,699",Mujer Sportswear,1,Mujer
FZ0383,Tenis Lite Racer 2.0,"$1,299",Mujer Sportswear,2,Mujer
HQ4655,Tenis Zntasy Lightmotion+,"$2,399",Mujer Sportswear,1,Mujer
ID8328,Tenis de Running Switch Move,"$1,399",Running,7,Mujer
IE5828,ULTRABOOST LIGHT,"$3,999",Running,2,Mujer
IF7417,Tenis Terrex Voyager 21 Travel,"$2,599",TERREX,1,Mujer
H67511,Tenis Adizero Adios 6,"$3,499",Mujer Running,2,Mujer
HQ6996,Tenis Atlas Forum ADV,"$2,999",Originals,1,Mujer
ID5896,Tenis Free Hiker 2.0 Low GORE-TEX,"$5,299",Mujer TERREX,3,Mujer
GX6886,Tenis D.O.N. Issue #4,"$2,899",Basketball,5,Mujer
IE8518,Tenis Avryn_x,"$2,899",Mujer Sportswear,1,Mujer
IE0818,Tenis de Senderismo adidas AX2S,"$1,999",Mujer TERREX,1,Mujer
GY3485,Tenis Solarglide 5,Unknown,Mujer Running,4,Mujer
HQ6022,Tenis Hyperturf Mole,Unknown,Originals,2,Mujer
GX4244,Tenis de Running Kaptir 2.0 Cloudfoam Lifestyle,Unknown,Sportswear,2,Mujer
ID2504,Tenis de Trail Running Terrex Agravic Flow 2.0,Unknown,Mujer TERREX,4,Mujer
IF0375,Tenis Orketro 2,Unknown,Originals,2,Mujer
IE8157,Tenis Galaxy Star,Unknown,Running,2,Mujer
GZ5140,Calzado de Fútbol X Speedportal Messi.4 Multiterreno,"$1,599",Fútbol,1,Mujer
HQ0931,Tenis de Senderismo Eastrail 2.0 RAIN.RDY,"$2,699",Mujer TERREX,1,Mujer
IE4982,COPA PURE 2 ELITE SG,"$6,499",Fútbol,1,Mujer
GV6862,Calzado de Fútbol Gamemode Terreno Firme,"$2,499",Fútbol,1,Mujer
HQ9916,ADICANE CLOG,$999,Sportswear,3,Mujer
FY8096,Sandalias Adilette Aqua,Unknown,Mujer Sportswear,6,Mujer
HR1736,Tenis X9000L3,"$2,999",Mujer Running,2,Mujer
HP6475,Tenis adidas SLTN,"$2,599",Originals,5,Mujer
HQ1852,Tenis Swift Run 22,"$2,299",Mujer Sportswear,2,Mujer
GX1713,Tenis Run 60s 2.0,"$1,499",Sportswear,1,Mujer
ID2502,Tenis de Trail Running Terrex Agravic Flow 2.0,"$3,599",Mujer TERREX,4,Mujer
IE8163,Tenis Galaxy Star,"$1,699",Mujer Running,3,Mujer
GW9469,Tenis NMD_R1 con Correa,"$3,399",Mujer Originals,1,Mujer
HR1190,Tenis de Trail Running Terrex Soulstride,"$2,499",Mujer TERREX,1,Mujer
HP5794,Tenis Solarcontrol,"$3,299",Mujer Running,3,Mujer
IF5172,Tenis Rivalry Low 86,Unknown,Originals,3,Mujer
HQ6498,HYPERTURF ADVENTURE SHIELD,Unknown,Originals,1,Mujer
GX4600,Tenis adidas 4D Krazed,Unknown,Originals,1,Mujer
HQ8398,Tenis de Senderismo Terrex Free Hiker 2.0,Unknown,TERREX,1,Mujer
EE7900,Tenis adidas Grand Court Base,Unknown,Sportswear,4,Mujer
ID5853,Tenis X_PLRPHASE,Unknown,Mujer Sportswear,1,Mujer
ID8307,Tenis Response CL,"$3,099",Originals,3,Mujer
IE8161,Tenis Galaxy Star,"$1,699",Mujer Running,3,Mujer
GZ0031,PREDATOR ACCURACY.1 L FG,"$7,499",Fútbol,1,Mujer
G28426,Tenis Edgebounce 1.5,Unknown,Mujer Running,1,Mujer
GY9523,Tenis ZX 22 BOOST,Unknown,Mujer Originals,1,Mujer
GY8632,Tenis de Senderismo Eastrail 2.0,Unknown,Mujer TERREX,2,Mujer
H03191,Tenis De Trail Running Terrex Agravic Flow 2,"$3,299",Mujer TERREX,4,Mujer
IG7387,Tenis Solarboost 5,"$3,799",Running,1,Mujer
IE7197,Tenis Rivalry Low,"$1,737",Originals,13,Mujer
IF7579,Tenis Superstar Bonega,"$2,399",Originals,4,Mujer
FZ6319,Tenis Rivalry Low 86,"$2,699",Originals,5,Mujer
GW0904,Tenis Pureboost 22,"$2,899",Running,4,Mujer
GY9433,Sandalias Adilette,$999,Mujer Originals,7,Mujer
GZ9653,Tenis adidas SLTN,"$2,799",Mujer Originals,3,Mujer
S42548,Tenis Supernova,Unknown,Mujer Running,3,Mujer
IE8156,Tenis Galaxy Star,"$1,699",Running,2,Mujer
HP2124,Tenis X9000L2,"$2,499",Sportswear,2,Mujer
IE0816,Tenis de Senderismo AX2S,"$1,999",TERREX,2,Mujer
ID0418,Tenis Breaknet 2.0,"$1,249",Sportswear,1,Mujer
GW9152,Tenis Pureboost 22,"$2,899",Running,4,Mujer
FZ2852,Sandalias adilette Shower,$899,Mujer Sportswear,1,Mujer
GW8587,Tenis Pureboost 22,Unknown,Running,4,Mujer
IE2214,Tenis Rivalry Low,Unknown,Originals,13,Mujer
GZ9652,Tenis adidas SLTN,Unknown,Mujer Originals,3,Mujer
F35038,Tenis Questar Ride,Unknown,Mujer Running,1,Mujer
HQ4409,Tenis Campus 00s,Unknown,Mujer Originals,4,Mujer
IE3049,Sandalias Adilette,Unknown,Mujer Originals,2,Mujer
HQ6884,Tenis Forum 84 Hi,Unknown,Mujer Originals,6,Mujer
IE3048,Sandalias Adilette,Unknown,Mujer Originals,2,Mujer
H00934,Tenis EQ19 Run,Unknown,Mujer Running,3,Mujer
FZ6275,Tenis Forum Mid,"$2,599",Originals,6,Mujer
HQ6045,Tenis Superstar Bonega X,"$2,399",Mujer Originals,1,Mujer
G57949,Tenis OZWEEGO Pure,"$2,799",Originals,5,Mujer
ID8862,Tenis adidas Grand Court Alpha Cloudfoam Lifestyle Comfort,"$1,599",Mujer Sportswear,4,Mujer
IF6038,ADICANE SLIDE,$899,Sportswear,3,Mujer
HQ7021,Tenis Rivalry Low 86,"$2,699",Mujer Originals,2,Mujer
GX6983,Tenis ZX 8000 Parley,"$3,399",Originals,1,Mujer
HQ6901,Tenis Adimatic,"$2,299",Originals,5,Mujer
HQ9018,Tenis Superstar,"$2,799",Originals,5,Mujer
GW6869,Tenis ZX 1K BOOST 2.0,"$2,399",Mujer Sportswear,2,Mujer
ID0477,Tenis Samba OG,"$2,199",Mujer Originals,1,Mujer
IG6169,Tenis Samba OG,"$2,199",Originals,2,Mujer
ID7056,Tenis Gazelle,Unknown,Originals,9,Mujer
HP2417,Tenis Galaxy 6,Unknown,Running,14,Mujer
IE0174,ADIDAS  X EXTRA BUTTER SAMBA,Unknown,Originals,1,Mujer
IF5505,Y-3 QASA,Unknown,Y-3,2,Mujer
B75806,Tenis Samba OG,Unknown,Originals,2,Mujer
ID9766,Tenis NMD_R1,Unknown,Originals,31,Mujer
IE0167,ADIDAS  X END. SAMBA,"$2,699",Originals,1,Mujer
IG5933,Tenis OZWEEGO,"$1,769",Originals,3,Mujer
GY2193,Tenis EQ21 Run,"$1,172",Running,10,Mujer
HQ1991,Tenis Forum Bold,Unknown,Mujer Originals,4,Mujer
IF0698,Calzado de fútbol X Crazyfast League Pasto Sintético,"$2,199",Fútbol,1,Mujer
IE1976,Tenis Galaxy 6,"$1,109",Running,14,Mujer
HP9739,Tenis Nora,"$1,579",Originals,1,Mujer
ID9399,Tenis de Running Ultrabounce TR Bounce,"$1,533",Running,3,Mujer
IE4788,Tenis Forum Low,"$2,399",Originals,11,Mujer
GZ0024,Calzado de Fútbol Predator Accuracy.3 Terreno Firme,"$1,816",Fútbol,4,Mujer
IH7519,COUNTRY OG SFTM,"$2,399",Originals,2,Mujer
IF5399,Tenis Galaxy Star,"$1,172",Running,5,Mujer
FX3603,Tenis Coreracer,$827,Sportswear,1,Mujer
HP3130,Tenis X_PLORBOOST,"$2,559",Sportswear,17,Mujer
ID9822,Tenis OZWEEGO,"$2,219",Originals,12,Mujer
IE0421,Tenis Gazelle Bold,"$2,399",Mujer Originals,2,Mujer
HQ4382,Tenis Forum 84 Hi,"$1,946",Mujer Originals,6,Mujer
IG4771,Tenis X_PLR Phase,"$1,535",Sportswear,5,Mujer
IE8155,Tenis de Running Ultraboost Light 23,"$3,611",Running,21,Mujer
IF8798,Tenis LWST,"$2,399",Originals,2,Mujer
IE2298,Tenis AdiFOM Superstar,"$1,799",Originals,3,Mujer
GZ5735,Tenis de Trail Running Tracefinder,Unknown,TERREX,2,Mujer
HP7558,Tenis Runfalcon 2.0,Unknown,Running,15,Mujer
ID2345,Tenis Ultraboost 1.0,Unknown,Sportswear,7,Mujer
GY9986,Calzado para Futsal Predator Accuracy.4,Unknown,Fútbol,2,Mujer
IG7992,Tenis AdiFOM TRXN,Unknown,Originals,3,Mujer
IF7629,Sandalias Adilette Ayoon,Unknown,Mujer Originals,6,Mujer
ID7316,Tenis Forum 84 High,Unknown,Originals,1,Mujer
IE9732,Tenis Alphaboost V1,"$1,997",Sportswear,3,Mujer
IF5732,Tenis Running Switch Run,"$1,187",Running,5,Mujer
HQ1805,Tenis Supernova Running 3,"$1,655",Running,4,Mujer
IE1913,Tenis Top Ten RB,"$1,586",Mujer Originals,2,Mujer
IG5459,FREE HIKER 2.0 LOW GORE-TEX,"$3,126",TERREX,3,Mujer
HQ4381,Tenis Forum 84 Hi,"$1,946",Mujer Originals,6,Mujer
IE9756,Tenis de Running Alphabounce+ Sustainable Bounce,"$1,579",Sportswear,9,Mujer
IE7279,NMD_R1.V2,"$2,685",Originals,31,Mujer
HP6381,Tenis OZWEEGO,"$1,919",Originals,12,Mujer
IF2403,TENIS DE SENDERISMO TERREX SWIFT R3 GORE-TEX,"$2,241",TERREX,1,Mujer
ID2046,Tenis Stan Smith CS,"$2,099",Originals,7,Mujer
IE3403,Tenis Handball Spezial,"$2,199",Originals,2,Mujer
HP7866,Tenis Nebzed Cloudfoam,"$1,259",Mujer Sportswear,2,Mujer
HP9735,Tenis Ultra adidas 4D,"$4,619",Sportswear,1,Mujer
IE1544,Calzado de Fútbol Copa Gloro Cancha Cubierta,Unknown,Fútbol,2,Mujer
FZ6116,Calzado de Fútbol Predator Accuracy.3 Pasto Sintético,Unknown,Fútbol,1,Mujer
IE0173,ADIDAS  X POLITICS SAMBA,Unknown,Originals,1,Mujer
HP2673,Tenis D-Pad,Unknown,Sportswear,3,Mujer
IF7361,Tenis Lite Racer Adapt 6.0,Unknown,Sportswear,2,Mujer
IE9575,Tenis adi2000 X,Unknown,Originals,2,Mujer
HP2373,Tenis Duramo SL 2.0,Unknown,Running,5,Mujer
IE7013,Tenis Samba OG,"$2,199",Originals,2,Mujer
H06399,Tenis Mocaturf Adventure,"$2,064",Originals,2,Mujer
IE4357,Tenis Supernova Running 3,"$1,655",Running,8,Mujer
IF0066,Tenis Matchbreak Super,"$1,379",Originals,4,Mujer
HQ1020,TRAE UNLIMITED,Unknown,Basketball,3,Mujer
ID4997,Tenis Everyset Trainer,"$1,899",Training,4,Mujer
IG1568,100DB,"$1,627",Sportswear,1,Mujer
IF0041,Tenis Racer TR23,$980,Sportswear,5,Mujer
GY6346,Tenis Showtheway 2.0,$896,Sportswear,3,Mujer
HP6142,Tenis de Running Alphabounce+ Sustainable Bounce,"$1,579",Sportswear,10,Mujer
ID9686,Tenis Ultraboost 1.0,"$2,559",Running,6,Mujer
HQ6476,Tenis adidas x Marimekko Court Revival,Unknown,Mujer Sportswear,4,Mujer
IE7243,Tenis Top Ten RB,"$1,701",Originals,12,Mujer
IG5320,Tenis Superstar Millenicon,"$2,999",Originals,2,Mujer
ID4269,Sandalias Terrex Hydroterra,"$1,899",TERREX,2,Mujer
IF9910,Tenis Everyset,"$1,500",Training,6,Mujer
IG0559,Tenis Swift Run,"$1,586",Sportswear,4,Mujer
HP5936,Tenis Response Super 3.0,"$1,737",Running,7,Mujer
ID9346,Calzado de futboL X Crazyfast.3 Sin Cordones Césped artificial,"$1,895",Fútbol,2,Mujer
FZ6404,Tenis Y-3 Gazelle,"$6,999",Y-3,4,Mujer
HP2609,Tenis Court Revival Cloudfoam Modern Lifestyle Court Comfort,Unknown,Sportswear,4,Mujer
ID2277,Tenis Runfalcon 2.0,Unknown,Running,15,Mujer
IG0280,Tenis Forum Bonega,Unknown,Originals,3,Mujer
IE7369,Tenis Superstar Milencon,Unknown,Originals,5,Mujer
ID4705,Tenis Superstar,Unknown,Originals,23,Mujer
IF6600,Tenis Kaptir Flow,Unknown,Sportswear,6,Mujer
IG8672,Tenis Gazelle,"$2,499",Originals,9,Mujer
H00521,Tenis EQ21 Run,"$1,699",Running,10,Mujer
GW5494,Tenis Court Low Streetcheck Cloudfoam,"$1,699",Mujer Sportswear,4,Mujer
IE9637,Tenis OZWEEGO,"$2,519",Originals,1,Mujer
HQ4408,Tenis Gazelle Bold,Unknown,Mujer Originals,9,Mujer
H03473,CAMPUS 00s,"$2,499",Originals,10,Mujer
IG9796,Tenis Ozelle Cloudfoam,"$1,579",Sportswear,3,Mujer
IF2689,Tenis OwnTheGame,"$1,274",Sportswear,7,Mujer
GZ9378,Tenis Superstar,"$2,499",Originals,23,Mujer
IE8150,Tenis Galaxy 6,"$1,499",Mujer Running,14,Mujer
GX1727,Tenis Ozelle Cloudfoam,"$1,579",Sportswear,3,Mujer
ID5735,Tenis Superstar XLG,"$2,399",Mujer Originals,4,Mujer
IG6174,Tenis Samba OG,"$2,199",Originals,2,Mujer
GY7339,Tenis Gazelle,"$2,399",Originals,14,Mujer
HP7562,Tenis Runfalcon 2.0,$965,Mujer Running,15,Mujer
GX9777,Tenis Adizero Adios Pro 3.0,Unknown,Running,2,Mujer
HQ6343,Tenis Ultraboost Light 23,Unknown,Running,21,Mujer
HQ8706,Tenis Campus 00s,Unknown,Originals,10,Mujer
IF6509,Tenis Courtblock,Unknown,Mujer Sportswear,10,Mujer
IF7578,Tenis Superstar Bonega,Unknown,Originals,4,Mujer
H06233,Tenis Streetcheck Cloudfoam Lifestyle Court Basketball Low Estampados,Unknown,Mujer Sportswear,4,Mujer
HP2406,Tenis Galaxy 6,"$1,499",Mujer Running,14,Mujer
IF2819,Tenis adidas Court Funk,"$1,579",Sportswear,4,Mujer
HP2431,Tenis Questar,Unknown,Running,4,Mujer
IG0740,Tenis Response Runner,"$1,104",Running,12,Mujer
IF2855,Tenis Ozelle Cloudfoam,Unknown,Sportswear,7,Mujer
ID2709,Tenis Duramo RC,"$1,299",Running,6,Mujer
IG5932,Tenis Samba OG,"$2,199",Originals,2,Mujer
ID9337,Calzado X Crazyfast.3 Césped artificial,"$2,199",Fútbol,3,Mujer
ID8378,Tenis Superstar XLG,"$2,599",Originals,7,Mujer
IF2242,Tenis Questar,"$1,899",Running,9,Mujer
GX9530,Tenis NMD_R1,"$3,399",Originals,31,Mujer
HP2840,Tenis Multix,"$1,999",Sportswear,6,Mujer
GX0535,Tenis Supernova+,"$1,403",Mujer Running,2,Mujer
HQ6862,Tenis Stan Smith x André Saraiva,"$2,499",Originals,10,Mujer
G58109,Tenis Duramo SL,"$1,269",Running,6,Mujer
GZ5877,Sandalias Adilette Aqua,$799,Mujer Sportswear,6,Mujer
IF2688,Tenis OwnTheGame,"$1,499",Sportswear,7,Mujer
HP5578,Tenis Stan Smith,"$2,299",Originals,10,Mujer
GW3899,Tenis Dropset Trainer,"$2,899",Mujer Training,3,Mujer
HP5580,Tenis Stan Smith,"$2,299",Originals,10,Mujer
IF4863,Tenis de Senderismo Terrex AX4 GORE-TEX,"$3,199",TERREX,5,Mujer
HQ4426,Tenis Forum Low,Unknown,Mujer Originals,5,Mujer
H03506,Tenis Ozelle Cloudfoam,Unknown,Sportswear,7,Mujer
GW8487,Calzado de Fútbol X Speedportal.3 Pasto Sintético,Unknown,Fútbol,1,Mujer
IF5392,Tenis Lite Racer 3.0,Unknown,Sportswear,8,Mujer
HQ6342,Tenis Ultraboost Light 23,Unknown,Running,21,Mujer
ID1854,Tenis Run 60s 3.0 Lifestyle Running,Unknown,Sportswear,5,Mujer
HP2682,Tenis Lite Racer Adapt 4.0 Cloudfoam,Unknown,Sportswear,3,Mujer
IE4072,Calzado X Crazyfast Messi.4 Multiterreno,"$1,172",Fútbol,1,Mujer
IE0444,Tenis Gazelle,"$2,099",Mujer Originals,4,Mujer
HQ8984,Calzado Copa Pure II.3 Terreno Firme,"$1,078",Fútbol,3,Mujer
IG0333,Tenis Response,"$1,241",Running,5,Mujer
EE7046,Tenis Sambarose,Unknown,Mujer Originals,2,Mujer
EG1758,Sandalias Adilette Aqua (UNISEX),$799,Yoga,15,Mujer
HP2255,Tenis Run 60s 3.0 Lifestyle Running,"$1,499",Sportswear,8,Mujer
ID5400,Midcity Mid Shoes,"$1,999",Sportswear,2,Mujer
IG7322,Tenis Racer TR23,"$1,579",Sportswear,11,Mujer
ID1911,Tenis Run 70s,"$1,421",Sportswear,3,Mujer
IG3128,Tenis Stan Smith,"$2,599",Originals,12,Mujer
HQ6338,Tenis Ultraboost Light,"$3,999",Running,21,Mujer
HQ6919,Tenis Adi2000,Unknown,Originals,2,Mujer
GY7431,Calzado X Crazyfast.4 Multiterreno,"$1,599",Fútbol,3,Mujer
HP2611,Tenis Court Revival Cloudfoam Modern Lifestyle Court Comfort,Unknown,Sportswear,4,Mujer
IF0895,Sandalias Adilette Aqua (UNISEX),Unknown,Sportswear,15,Mujer
HP6150,Tenis de Running Alphabounce+ Sustainable Bounce,Unknown,Mujer Sportswear,9,Mujer
ID4369,Tenis Ultraboost 1.0,Unknown,Sportswear,6,Mujer
ID5391,Tenis Midcity Low,Unknown,Sportswear,4,Mujer
EG4160,Sandalias Adilette Aqua (UNISEX),Unknown,Sportswear,15,Mujer
IG6538,Tenis Courtblock,"$1,199",Sportswear,10,Mujer
HQ4439,Tenis NMD_S1,"$2,359",Originals,11,Mujer
GY7374,Tenis Gazelle,"$2,399",Originals,14,Mujer
GX6762,Tenis Ozelle Cloudfoam,"$1,999",Sportswear,7,Mujer
HQ8898,Calzado de Fútbol Copa Pure.2 Terreno Firme,"$2,737",Fútbol,1,Mujer
HQ4463,Tenis NMD_R1,"$3,399",Originals,31,Mujer
FZ5621,Tenis de Running Switch FWD,"$2,239",Running,4,Mujer
HQ9882,Tenis Stan Smith Bonega 2B,"$1,651",Mujer Originals,2,Mujer
ID1637,Tenis Superstar Conchas,"$2,399",Originals,3,Mujer
GY2590,Tenis Adizero SL,"$2,699",Mujer Running,17,Mujer
HQ6341,Tenis Ultraboost Light,"$3,999",Running,21,Mujer
IF7256,Tenis Duramo SL,"$1,499",Running,11,Mujer
FZ6381,Tenis NMD_S1,"$3,999",Originals,11,Mujer
GW7010,NY 90 W,"$1,699",Mujer Originals,5,Mujer
HQ1701,Tenis Brevard,"$1,997",Mujer Sportswear,2,Mujer
HP7397,Tenis de Senderismo Terrex AX4 GORE-TEX,"$3,199",TERREX,5,Mujer
ID3720,Tenis Gazelle,"$2,099",Originals,3,Mujer
IG0437,Tenis ZNSORED Hi,"$2,599",Sportswear,3,Mujer
HQ1339,Tenis Adizero SL,"$2,699",Mujer Running,17,Mujer
HP6192,Tenis adidas Court Plataforma,"$1,499",Mujer Sportswear,5,Mujer
HQ6248,Tenis Hoops 3 Mid,"$1,599",Sportswear,10,Mujer
GZ5065,Calzado de Fútbol X Speedportal.3 Terreno Firme Sin Cordones,Unknown,Fútbol,2,Mujer
IG5573,Tenis A.Blondey Winterhill Originals,Unknown,Originals,1,Mujer
IG9838,Tenis Fluidflow 3.0,Unknown,Sportswear,3,Mujer
HP8608,Tenis de Senderismo Eastrail 2.0,Unknown,TERREX,4,Mujer
IG8980,Tenis de Running 4DFWD 3,Unknown,Running,4,Mujer
GZ5301,Tenis Advantage,Unknown,Sportswear,12,Mujer
HP6386,Tenis OZWEEGO,Unknown,Originals,12,Mujer
GY2530,Tenis Gazelle 85,"$2,599",Originals,5,Mujer
IG5321,Tenis Advantage Base,"$1,299",Sportswear,5,Mujer
ID9597,Tenis X_PLORBOOST,"$2,559",Running,17,Mujer
ID0468,Tenis X_PLR Path,"$1,299",Sportswear,6,Mujer
FZ6447,GRAND COURT 2.0,"$1,699",Mujer Sportswear,7,Mujer
IF4866,Tenis de Senderismo Terrex AX4 GORE-TEX,"$3,299",TERREX,5,Mujer
HP9477,Tenis Ultraboost 23,"$3,999",Mujer Running,17,Mujer
FY8407,Tenis adidas Courtpoint,"$1,099",Mujer Sportswear,2,Mujer
S42545,Tenis Supernova,"$1,356",Mujer Running,3,Mujer
ID1788,Tenis de Running Switch FWD,"$3,499",Running,6,Mujer
HP9391,Sandalias Adilette Aqua (UNISEX),$799,Sportswear,15,Mujer
HP6637,Tenis de Running Alphabounce+ Sustainable Bounce,"$1,999",Mujer Sportswear,9,Mujer
GX9704,NY 90,"$1,699",Originals,7,Mujer
HP7554,Tenis Runfalcon 2.0,"$1,399",Running,17,Mujer
HQ4622,Tenis Top 10 2000,Unknown,Originals,2,Mujer
ID1653,Tenis NMD_S1,Unknown,Originals,11,Mujer
IG1567,100DB MID,Unknown,Sportswear,1,Mujer
GX1978,Sandalias Adilette Ayoon,Unknown,Mujer Originals,6,Mujer
IF5724,Tenis Running Switch Run,Unknown,Running,5,Mujer
GX7162,Tenis Questar,Unknown,Mujer Running,4,Mujer
IG9567,Tenis Gamecourt 2.0 para Tenis,"$1,899",Tennis,4,Mujer
GW7073,Calzado de Fútbol de Futsal Predator Accuracy.4 Cancha Cubierta,Unknown,Fútbol,2,Mujer
HQ9884,Tenis Superstar Bonega 2B,Unknown,Mujer Originals,1,Mujer
FZ6497,Tenis NMD_V3,Unknown,Originals,14,Mujer
ID9340,Calzado X Crazyfast.3 Cancha Cubierta,"$2,199",Fútbol,3,Mujer
HR0234,Tenis adidas Grand Court Base Lifestyle Court Casual,"$1,399",Sportswear,7,Mujer
IG5895,Tenis Crazy 1,"$2,764",Basketball,1,Mujer
GZ1724,Tenis de Senderismo Terrex AX4 GORE-TEX,"$3,399",TERREX,5,Mujer
GY2529,Tenis Gazelle 85,"$2,599",Originals,5,Mujer
ID2292,Tenis Runfalcon 2.0,"$1,399",Running,17,Mujer
IE2226,Tenis Adimatic,"$1,954",Originals,1,Mujer
HP2688,Tenis OZELLE Cloudfoam Lifestyle Running,"$1,999",Mujer Sportswear,3,Mujer
HP5785,Tenis Ultrabounce,"$2,399",Mujer Running,14,Mujer
FX3633,Tenis Ultimashow,"$1,104",Sportswear,2,Mujer
GW9477,Tenis NMD_R1,"$3,399",Mujer Originals,10,Mujer
IE4364,Tenis Supernova Running 3,"$2,399",Running,8,Mujer
GZ0588,Tenis EQ21 Run,"$1,699",Running,10,Mujer
IE9396,Tenis Runner 4D FWD Y-3,"$5,933",Y-3,1,Mujer
GW4646,Calzado de Fútbol Predator Accuracy.4 Pasto Sintético,"$1,399",Fútbol,3,Mujer
IF6667,Tenis Midcity Mid,"$1,799",Sportswear,3,Mujer
HP7867,Tenis Nebzed Cloudfoam,"$1,259",Mujer Sportswear,2,Mujer
GZ0589,Tenis EQ21 Run,Unknown,Mujer Running,10,Mujer
FY6870,Calzado de Fútbol X Speedflow.1 Terreno Firme,Unknown,Fútbol,3,Mujer
IF2987,Tenis Advantage,Unknown,Sportswear,12,Mujer
HQ8598,Tenis Ultraboost Light 23,Unknown,Mujer Running,17,Mujer
IG7574,Tenis Superstar ADV,Unknown,Originals,23,Mujer
GW9088,Tenis Supernova 2.0,Unknown,Running,4,Mujer
ID0423,Tenis X_PLR Phase,"$2,399",Sportswear,5,Mujer
GZ5131,Calzado de fútbol X Speedportal+ Terreno Firme,"$9,999",Fútbol,2,Mujer
IE7114,Tenis Forum Mod Low,"$2,499",Originals,2,Mujer
GZ0591,Tenis EQ21 Run,"$1,699",Mujer Running,10,Mujer
GZ0035,Calzado de Fútbol Predator Accuracy.1,"$4,799",Fútbol,3,Mujer
HQ1981,Tenis Nizza Platform Mid,"$2,199",Mujer Originals,4,Mujer
IE5009,Tenis adidas Court Funk,"$1,999",Sportswear,4,Mujer
ID1905,Tenis Ultraboost Light 23 adidas by Stella McCartney,"$3,126",adidas by Stella McCartney,2,Mujer
GW9093,Tenis Supernova 2.0,"$2,399",Running,4,Mujer
IG6532,Tenis Courtblock,"$1,199",Sportswear,8,Mujer
ID4468,Tenis adidas Grand Court Cloudfoam Comfort,"$1,699",Sportswear,10,Mujer
HQ3786,Tenis Ultrabounce,"$2,399",Mujer Running,14,Mujer
FZ6301,Tenis Forum 84 Hi,"$2,111",Originals,2,Mujer
HQ4324,Tenis Adifom Q,"$2,799",Originals,2,Mujer
GZ2547,Calzado de Fútbol Copa Pure II.4 Pasto Sintético,"$1,399",Fútbol,1,Mujer
HQ8904,Calzado de fútbol Copa Pure.1 Terreno Firme,Unknown,Fútbol,2,Mujer
IG9566,Tenis Gamecourt 2.0 para Tenis,Unknown,Tennis,4,Mujer
IG6556,Tenis RUN50S,Unknown,Sportswear,3,Mujer
HP4316,Tenis NMD_V3,Unknown,Originals,14,Mujer
IF0044,Tenis Racer TR23,Unknown,Sportswear,5,Mujer
GY9454,Tenis Forum 84 Hi,Unknown,Mujer Originals,6,Mujer
GW6721,Tenis EQ21 Run,Unknown,Mujer Running,10,Mujer
HQ6432,Tenis Adiease,"$1,799",Originals,2,Mujer
IF7296,Tenis AlphaEdge +,"$1,599",Sportswear,3,Mujer
IF2347,Tenis Y-3 Ultraboost Light 23,Unknown,Y-3,1,Mujer
GZ3571,Tenis Astir,Unknown,Mujer Originals,7,Mujer
ID1995,Tenis Stan Smith Lux,Unknown,Originals,2,Mujer
IG5992,Tenis Ozelle Cloudfoam,"$1,799",Mujer Sportswear,3,Mujer
GW4587,Calzado de fútbol Predator Accuracy.2,"$3,107",Fútbol,3,Mujer
